run_id,node_id,name,step,value,ts
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,9,0.5656381349277009,2026-08-04T15:19:29.265213Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,10,0.5307317052198492,2026-08-04T15:19:36.257419Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,11,0.49772795303093503,2026-08-04T15:19:42.912131Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,12,0.4829903064328996,2026-08-04T15:19:49.473950Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,13,0.4617116320163698,2026-08-04T15:19:56.225232Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,14,0.4517153775905404,2026-08-04T15:20:02.631977Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,15,0.43282684447515346,2026-08-04T15:20:09.045706Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,16,0.41922045253274387,2026-08-04T15:20:15.387290Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,17,0.41252332274108894,2026-08-04T15:20:21.780096Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,18,0.4030736871158985,2026-08-04T15:20:28.282650Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,19,0.39503596075203107,2026-08-04T15:20:34.794136Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,20,0.38948083263071603,2026-08-04T15:20:41.240533Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,21,0.38222283666091195,2026-08-04T15:20:48.122100Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,22,0.3767813597341328,2026-08-04T15:20:54.986934Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,23,0.36413594870768545,2026-08-04T15:21:01.874397Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,24,0.36152042517119354,2026-08-04T15:21:08.755064Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,25,0.3629049271573801,2026-08-04T15:21:15.727766Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,26,0.3611697586219939,2026-08-04T15:21:22.462214Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,27,0.3506787968489825,2026-08-04T15:21:29.269073Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,28,0.34749650844680074,2026-08-04T15:21:36.158289Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,29,0.3384963743903143,2026-08-04T15:21:42.953375Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,30,0.33316241444834055,2026-08-04T15:21:49.830579Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,31,0.33592505627276037,2026-08-04T15:21:56.653200Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,32,0.33399445241521997,2026-08-04T15:22:03.550886Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,33,0.3266193452850937,2026-08-04T15:22:10.432170Z
